Date,Infosys,TCS,Wipro,HCLTech,TechMahindra,LTIinfotech,PersistentSystems,TanlaPlatforms,TataElxsi,Coforge,HDFCBank,ICICIBank,AxisBank,KotakMahindraBank,StateBankofIndia,BajajFinance,IndusIndBank,BajajFinserv,HDFCLife,SBILife,SunPharma,DrReddy,Cipla,ApolloHospitals,DivisLaboratories,ZydusLifesciences,TorrentPharmaceuticals,Lupin,MaxHealthcare,AurobindoPharma,HindustanUnilever,NestleIndia,BritanniaIndustries,Godrej,Dabur,VarunBeverages,ColgatePalmoliveIndia,ProcterGambleIndia,HatsunAgroProducts,Emami,IOC,ONGC,BPCL,GAIL,AdaniGas,Reliance,HindustanPetroleum,OilIndia,PetronetLNG,GujaratGas
1/15/2021 15:30:00,1344.95,3120.9,430.2,989.8,1007.3,,1629.1,749.9,2357.8,2637.8,1466.65,543,674.85,1863.9,303.85,4883.6,965.9,1727.22,704.85,910.25,604.3,5212.8,823.7,2592.35,3644.8,487.8,1355.85,1093.15,159.95,936,2351.15,1783.4,3609.05,430.7,540.75,199.03,1562.2,11370.55,716.18,475.85,67.53,92.75,383.6,92.33,506.65,1937.45,218.6,111.5,241.4,370.25
1/22/2021 15:30:00,1340.85,3233.35,438.55,985.8,980.85,,1544,732.2,2565.85,2491,1443.55,533.8,644.5,1828,283.7,4972.55,893.3,1814.2,687.4,862.55,575.2,5036.9,808.3,2597.9,3544.7,460.5,1345.18,1079.25,162.65,923.8,2409.35,1758.96,3608,440.1,532.95,200.89,1519.8,11289.5,728.5,480.85,63.8,88.3,415,89.37,595.35,2049.6,225.05,111.35,237,379.85
1/29/2021 15:30:00,1239.05,3303.1,444.75,914,961.4,,1524.25,678.3,2690.6,2392.8,1390.5,537,662.9,1712.95,282.1,4734.55,846.1,1744.55,677.95,864.45,586.2,4602.7,825.9,2561.25,3369.85,451.5,1304.08,1007.6,162.2,905.25,2263.9,1706,3501.1,437.65,514.55,199.69,1603.3,11306.15,683.14,483.05,62.17,97.65,418.1,83.53,718.95,1841.95,223.85,117.05,243.75,449.35
2/5/2021 15:30:00,1272.1,3111.35,417.9,946.15,959.4,,1700.5,704.35,2817.75,2498.6,1597.6,614.15,719.6,1982.7,393.1,5538.55,1025.1,1944.44,681.55,864.2,634.75,4800.9,847.7,2738.6,3822.45,475.25,1376.03,1069.85,179.2,942.85,2269.55,1711.58,3541.65,463.9,521.75,200.28,1589.75,12356.65,710.73,502.7,68.27,97,430,85.47,781.9,1923.75,244,115.65,242.2,495.85
2/12/2021 15:30:00,1309.8,3157.95,425.55,960.4,991.2,,1794.65,739.85,2836.8,2611.8,1581.95,647.6,750.4,1951.05,393.15,5577.45,1027.4,2055.76,710.95,896.85,627.15,4792,848.55,2748.1,3719.4,468.05,1300.93,1053,198.15,929.95,2241.55,1729.43,3421.25,450.25,534,202.81,1591.05,13454.45,701.84,479.25,63.4,105.1,449.85,88.6,833.65,2041.6,242.45,123.35,252.25,494.7
2/19/2021 15:30:00,1291.3,3190.8,442,950.15,993.95,,1672.2,868.75,2740.6,2570.25,1539.1,624.05,749.65,1938.75,399.55,5497.95,1065.9,2050.09,710.65,881.5,607.3,4681.45,807.35,2919.95,3523.2,452.4,1248.5,1021.7,206.75,888.55,2181.1,1637.64,3331.2,448,513.45,216.46,1554.8,12926.7,703.81,473.9,65.03,111,461.8,96.93,909.9,2080.3,243.2,126.3,255.15,531.7
2/26/2021 15:30:00,1253.3,3071.85,429.95,909.45,918.85,,1656.55,896.6,2657.85,2542.05,1534.4,597.75,724.8,1780.35,390.15,5264.9,1062.95,1929.72,700.65,866.9,594.6,4426.55,787.05,3058.65,3363.1,435.2,1214.1,1018.35,181.3,855.2,2132.05,1610.16,3363.75,446.45,503.1,231.77,1581.2,12919.1,703.81,455.2,65.37,114.95,457.55,94.53,894.1,2085.8,241.35,127.3,252.1,518.5
3/5/2021 15:30:00,1316.7,2894.3,410.3,941.5,959.7,,1683.85,965.95,2717.05,2585.65,1530,609.45,730.75,1922.5,383.65,5444.9,1039.9,1991.62,717.25,903.55,611.2,4492.5,805.15,2879.5,3496.9,442.25,1240.85,1033.25,198.85,862.8,2201.1,1678.29,3491.75,466.6,524.4,231.89,1633.9,13006.95,745.43,472,67.63,115.05,424.2,98.1,988.3,2178.7,229.8,131.9,242.05,520
3/12/2021 15:30:00,1374.85,3008.05,420.85,979.25,1003.25,,1782.65,986.75,2727.4,2722.1,1551.95,612.85,750.6,1935.15,381.1,5557.85,1022.65,1986.82,710.8,914.2,613.6,4426.5,805.95,2976.35,3512.05,442.5,1230.6,1049.5,206.25,848.25,2204.75,1672.25,3434.25,486.6,523.45,216.92,1621.95,12947.05,772.28,487.35,67.53,110.5,437.4,97.9,1107.2,2137.6,237.6,118.15,224.1,518.15
3/19/2021 15:30:00,1344.45,3057.95,425.2,960.45,989.45,,1942.2,884.7,2764.65,2966.75,,,726.25,,,5453.25,1011.9,,688.45,906.7,578.3,4274.45,760.65,2934.6,,425.4,1207.1,1005.1,199.45,,2312.05,1657.18,3504.6,517.1,524.8,216.9,1539.05,12939.75,704.35,471.75,65.83,102.4,425.6,87.87,1201.4,2082,234.05,124,224.05,547.8
3/26/2021 15:30:00,1336.2,3066.8,403.9,958.55,991,,1821.65,824.8,2650.2,2796.05,1491.3,578.55,698.2,1771.05,357.2,5183.05,952.75,1893.49,671.7,873.95,587.2,4406,787.45,2851.7,3464.95,420.2,1229.88,978.95,198.7,850.05,2317.9,1708.32,3618.5,530.75,529.8,220.8,1562.95,12738.45,728.4,470.85,60.6,104.35,413.8,93.43,1159,1994.65,236.55,120.2,227.75,568.4
4/1/2021 15:30:00,1385.2,3165,416.4,1002.6,992.15,,1953.25,854.25,2772,2933.45,1486.75,594.4,713,1804.55,370.65,5272.15,993.3,1957.9,691,883.45,610.75,4587.65,818.3,2894.05,3616.1,441.8,1274.13,1027,218.2,881.3,2399.1,1759.24,3797.7,539.5,538.65,224.22,1601.15,12567.55,744.1,488.05,62.1,103.8,423.05,92.53,1157.6,2021.85,233.7,118.8,228.15,543.4
4/9/2021 15:30:00,1441.05,3322.25,450.1,1045.4,1053,,2077,985.55,3101.6,3167.85,1421.75,566.2,668.2,1799.25,353,4872.3,923.65,1925.81,694.85,910.1,636.75,4760.3,883.05,3132.15,3752.35,514.45,1287.38,1079.45,218.9,943.7,2476,1725.21,3696.5,540.4,560.5,219.92,1570.85,13262.65,736.74,516.8,61.13,107.3,421.8,93.07,1158.7,1982.05,234.65,115.95,220.55,545.5
4/16/2021 15:30:00,1353.75,3195.15,469.2,1012.75,1010.3,,1961.7,921.85,2963.8,3171.95,1428.65,566.95,669.2,1764.1,339.9,4616.6,862.95,1964.95,690.65,914.2,646.05,4893.25,938.05,3061,3821.85,527.1,1309.75,1055.85,222.05,953,2458.9,1662.57,3650.3,537.95,575,219.86,1514.1,13958.15,735.81,543.55,60.1,102.4,443.15,86.27,1298.9,1932.1,251.45,122.1,235.2,530.95
4/23/2021 15:30:00,1333.8,3109.5,475.7,955.65,950.2,,1875,887.95,3185.65,2851,1414.15,569.95,671.35,1734.2,336.45,4667.8,850,1983.33,686.35,922.85,637.95,5066.7,935.6,3200.05,3779.75,570.9,1265.97,1076.25,224.45,993.35,2307.75,1630.93,3449,512.35,559.95,195.53,1481.9,13622.75,781.85,505.25,58.7,108.15,442.25,91.47,1220.35,1904.35,254.4,122.55,239.95,531.25
4/30/2021 15:30:00,1354.35,3035.65,492.75,898.95,960.4,,2038.3,883.75,3480.1,2869.05,1412.3,600.5,714.9,1748.8,353.5,5451.9,934.95,2208.33,665.1,928.7,654.45,5163.1,910.35,3197.5,4062.35,571.15,1254.63,1069.5,226.95,980.85,2353.75,1676.14,3461.25,509.95,538.05,211.23,1511.35,13548.5,805.7,491.65,60.57,111.45,461.05,100.17,1315.1,1994.5,276.3,130.35,242.9,515.4
5/7/2021 15:30:00,1352.55,3132.9,515.25,916.4,980.95,,2258.7,871.55,3690.75,3380.75,1414.75,607.1,716.75,1780.35,358.25,5493.8,926.2,2263.69,672.65,1000.25,679.45,5174.7,882.9,3310.85,4029.1,603.2,1308.03,1196.55,227.35,1013.05,2411.2,1722.42,3501.45,510.7,534.6,221.94,1566.95,13495.6,810.42,483.75,63.13,112.95,471.5,101.8,1302.6,1931.75,280.65,131.65,242.4,512
5/14/2021 15:30:00,1316.4,3051.5,498.45,910.35,952.2,,2278.45,866.3,3481.8,3349.55,1386.85,597.3,685,1706.65,360.45,5330.35,890.85,2194.3,670.6,978.4,691.45,5196.85,904.05,3140.95,4020.55,617.15,1361.15,1178.45,220.1,1006.7,2376.85,1749.71,3435.75,523.7,535,216.46,1633.05,13537.6,840.16,499.75,67.37,112.75,478.25,97.17,1700.95,1937.3,298.8,132.95,236.55,510.7
5/21/2021 15:30:00,1354.5,3080.5,512.7,930.65,980.5,,2389.2,864.95,3566.15,3330.2,1497.3,642.45,730.9,1757.65,401.2,5631.75,1016,2253.03,670.7,969.25,690.4,5216.45,926.9,3247.75,4079.9,613.15,1358.98,1214.55,227.25,1013.15,2362.25,1750.94,3423.45,563.6,536.75,220.38,1711.15,13303.5,841.58,503.9,69.53,112.35,483.6,101.97,1601.6,2002.55,295.05,141.35,240.8,589.75
5/28/2021 15:30:00,1405.05,3143.6,538.7,942.55,1026.25,,2482.3,917.25,3629.75,3543.05,1503.45,643.05,739.85,1800.75,422.05,5610.75,1019.35,2342.64,668.95,976.85,669.75,5194.55,934.35,3149.35,4120.25,621.3,1357.03,1208.9,224.55,1022.2,2321.7,1742.68,3489.3,528.1,530.4,223.9,1696.65,13082.9,841.34,503.35,73.23,125.45,472.35,108,1487.5,2094.8,295.75,142.25,244.95,603.8
6/4/2021 15:30:00,1385.65,3143.75,541.2,936.55,1019.2,,2462.3,889.75,3566.15,3694.1,1500.95,642.7,742.05,1811.2,433.6,5993.45,1009.3,2431.13,680.9,989.15,673.95,5255,946.4,3380.15,4261.6,636.5,1405.78,1231.5,245.85,959.05,2342.05,1753.64,3557.9,525.9,544.05,235.16,1701.15,12847.3,909.61,538.6,76.4,123.55,470.05,109.17,1519.45,2190.5,298,148.5,231.75,658.05
6/11/2021 15:30:00,1446.9,3273.8,554.3,983.35,1073,,2520.25,834.8,3820.05,3978.95,1486.35,635.7,738.45,1794.35,429.6,6120,1015.1,2381.5,682.6,988.1,681.3,5453,967.85,3336.55,4334.5,664.95,1439.9,1230.35,255.35,1009.8,2366.5,1767.07,3619.2,553.4,565.2,263.42,1689.85,13090.35,878.3,543.1,76.73,120.25,462.75,103.37,1422.05,2213.15,297.95,156.75,225.85,643.3
6/18/2021 15:30:00,1503.3,3297.3,549.8,975.25,1070.7,,2540,798.85,3639.95,3971.05,1479.8,630.4,736.3,1760.45,412.9,6087.05,995.4,2399.87,709.2,982.55,668.5,5283.9,960.9,3221.5,4197.3,620.4,1448.85,1155.6,250.45,952.45,2482.9,1750.67,3670.05,537.65,577.1,265.48,1676.95,13260.55,890.18,542.7,74.87,120.9,456.9,102.07,1431.35,2225.65,278.95,169.2,228.25,665.1
6/25/2021 15:30:00,1574.2,3380.8,547.5,995.65,1089.5,,2621.05,845.25,3768.65,4097.7,1515.1,649,761.35,1735,428.8,6075.8,1012.9,2497.32,725.95,1007.15,672.25,5309.3,957.1,3439,4248.75,624,1443.13,1152.35,256.35,950.35,2448.65,1760.2,3545.3,570.65,564.45,238.82,1689.55,13812.25,889.73,539.95,74.27,118.45,448,100.87,1395.5,2104.45,268.1,173.5,223.4,679.5
7/2/2021 15:30:00,1567.8,3325.45,538.6,984.65,1089.4,,2929.5,842.85,4429.55,4196.95,1480.4,640.25,750.65,1715.15,424.4,5997.75,1009.65,2350.09,687.5,1007.2,681.25,5575.7,979.2,3733.2,4519.65,639.35,1475.18,1160.5,279.9,994.2,2487.3,1763.6,3475.95,574.9,590.45,239.72,1724,13537.7,918.94,563.6,72.3,117.9,461.35,98.1,1401.65,2129.05,277.4,156.65,224,680.6
7/9/2021 15:30:00,1562.9,3208.15,525.8,976.85,1051.75,,2775.1,844.25,4295.4,4356.55,1502,638.55,747.35,1720.05,423.75,6136.15,1039.95,2570.95,683.25,1019.6,667.9,5460.3,959.8,3725.9,4599.7,640.5,1502.53,1147.85,280.9,948.7,2451.45,1765.42,3441,544.55,595.6,256.68,1745.6,13134.7,954.23,565.5,71.53,116.8,445.5,96.53,1420.25,2071.2,261.15,161.1,221.65,730.6
7/16/2021 15:30:00,1555.45,3194.8,577.75,1005,1103.15,,2841.7,927.55,4302.65,4547.75,1522.35,660.3,771.15,1749.5,430,6125.45,1044.3,2549.14,698,1050.25,688.6,5406.55,977.15,3779.1,4757.6,643.85,1495.38,1179.75,268.8,975.55,2417.4,1814.4,3439.8,555.5,580.3,265.9,1795.05,12908.15,920.17,558.65,70.73,115.3,455.6,94.93,1536.65,2112.4,264.95,166.85,219.65,714.95
7/23/2021 15:30:00,1590.45,3212.85,599.15,994,1131,,3039.15,956.5,4249.3,4688.45,1442.75,676.65,755.4,1722.95,428.9,6180.9,989.3,2640.24,665.35,1050.45,694,5422.15,948,3918.9,4824.75,615.25,1521.6,1181.2,278.6,963.7,2358.1,1770.27,3423.4,547.2,590.15,244.13,1704.4,12798.95,908.48,549.95,70.67,115.3,454.9,93.03,1437,2105.7,255.05,167.35,218.25,737.4
7/30/2021 15:30:00,1610.5,3167.45,587.15,1024.95,1209.55,,3143.2,953.25,4225.9,5083.9,1426.45,682.5,708.9,1654.8,431.8,6228.1,981,2844.44,664.05,1098.6,773.95,4711.2,920.05,4035,4906.1,586.1,1535.55,1107.4,296.45,916.6,2333.3,1802.07,3604,546.05,600.7,253.93,1643.2,12680.6,930.57,558.85,68.77,116.65,455.2,99.17,1430.1,2035.3,247.2,166.35,216.1,738.2
8/6/2021 15:30:00,1650.2,3309.8,598,1049.95,1264.6,,3118.4,921,4229.45,4789.65,1492.65,697.65,740.85,1777.2,435.65,6224.3,1029.5,2801.13,673.4,1150.7,785.2,4786.3,911.3,4088.05,4916,585.8,1531.98,1150.85,278.3,901.3,2371.5,1826.96,3579.55,590.7,585.2,257.7,1642,12650.3,927.82,566.05,70.6,116.1,471.3,98.93,1506.05,2089.05,256.6,166.35,215.8,714.35
8/13/2021 15:30:00,1712.2,3463.4,615.5,1119.45,1383.15,,3124.45,923.05,4329.1,4811.45,1526.2,704.8,759.9,1788,431.2,6156.55,1024.15,2863.5,670.5,1138.6,778.3,4652.2,894.4,4064.1,4948.7,558.45,1481.88,976.85,318.75,761.3,2404.5,1957.13,3895.95,562.4,588.3,258.47,1677.05,12869.65,903.92,562.95,69.77,110.2,491.3,93.57,1565.55,2145.65,275.95,176.55,226.9,710.8
8/20/2021 15:30:00,1732.95,3559.5,620.05,1117.35,1399.2,,3181.7,897.35,4732.6,4906.7,1514.75,680.7,740.25,1703.55,406.7,6661.1,979.45,2995.71,667.85,1125.3,761.15,4556,890.85,4746.5,4818.7,534.85,1518.05,926.6,329.65,681.1,2619.4,1995.74,3941.55,554.35,611.7,268.88,1655.6,12806.9,1026.24,586.2,69,116.65,491.15,95.67,1545,2148.25,268.65,179.9,227.85,700.55
8/27/2021 15:30:00,1708.8,3720.15,634.95,1162.95,1445.4,,3253.5,893.85,4868.65,5077,1548.45,699.75,752.4,1713.55,412.45,6966.6,990.2,3239.12,704.1,1184.05,771.8,4600.55,923.9,4765.1,4910.7,550.55,1523.45,940.1,335.1,710,2677.95,2026.67,4124.2,551.15,608.75,284.15,1724.5,13737.2,1038.51,596.55,70.63,123.1,436.25,98.27,1480.25,2227.4,282.95,194.9,229.8,679.95
9/3/2021 15:30:00,1700.65,3842.05,655.1,1174.75,1441.95,,3441.35,910.3,4886,5243.25,1576.05,724.3,798,1791.85,431.4,7523.4,1003.75,3346.87,734.4,1244.15,789.4,4898.55,941.1,5014.55,5208.3,555.65,1594.83,969.45,380.2,757.9,2766.7,2045.72,4070.8,571.3,641.25,302.58,1735.5,13604.55,1206.22,605.65,75.4,122.15,414.8,96.77,1461.7,2388.5,274.8,199.8,231.6,663.25
9/9/2021 15:30:00,1691.6,3791.4,662.35,1198.55,1433.25,,3495.5,878.1,4928.75,5114.95,1568.6,720.25,790.15,1817.85,432.3,7430.65,999.5,3350.1,737.35,1173.2,776.3,4912.05,949.3,4719.55,5054.9,558.1,1554.18,981.8,381.5,741.75,2810.65,2017.57,4051.85,559.75,638.3,311.82,1732.55,14179.4,1377.67,595.85,75.2,127.75,433.05,102.73,1458.7,2425.6,298.95,217,232.2,621.25
9/17/2021 15:30:00,1691.3,3827.85,665.25,1263.3,1451.55,,3538,834.15,5490.65,5444.7,1582.15,720.15,807.35,2007.95,454.1,7428.8,1130,3368.04,747.75,1198.8,769.9,4884.55,954.05,4908.25,5122.8,557.2,1548.6,950.95,379.25,746.2,2722.25,1986.43,4042.9,546.8,653.95,294.03,1690.85,13923.2,1370.8,580.4,78.83,136.1,449.45,101.73,1547.9,2390.55,318.05,250.05,235.4,613.7
9/24/2021 15:30:00,1763.85,3871.3,676.5,1358.2,1514.75,,3754.4,825.55,5866.95,5649,1601.55,722.95,798.05,2028.1,440.75,7793.4,1163.05,3705.2,725.8,1222.05,770.45,4790.35,967.65,4731.8,5108.55,564.05,1550.05,926.2,364.95,721.55,2746.65,1955,3921.1,577.85,651.9,309.43,1687.8,14065.45,1398.34,585.3,78.17,146.25,459.3,108.77,1646.35,2482.7,331.35,239.75,235.6,624.3
10/1/2021 15:30:00,1665.15,3730.2,636.25,1273.75,1371.25,,3643.25,915.95,5782.8,5279.5,1582.7,692.35,768.15,1993.55,451.65,7522.75,1104.05,3435.56,729.45,1209.05,826.6,4955.85,986.2,4459.4,4832.3,555.7,1540.28,966.4,358.7,717.3,2704.05,1898.65,3883.3,564.85,617.95,303.4,1687.65,14048.3,1434.17,569.95,84.93,160.95,447.25,105.43,1543,2523.7,327.85,235.2,227.8,628.8
10/8/2021 15:30:00,1723.85,3935.65,661.15,1322.15,1439.95,,4012.5,899.1,6231.7,5645.85,1602.65,703.4,781.95,1936.35,458,7732.2,1174.4,3509.89,722.1,1196.45,821.4,4849.2,917.1,4379.25,5071.3,549.8,1537.65,947.3,349.95,714.75,2640.05,1932.54,3894.85,588.3,607,300.25,1681.2,13742.65,1430.93,551.8,87.87,159.05,417.7,106.7,1423.6,2671.25,310.4,209.45,230.5,614.4
10/14/2021 15:30:00,1715.75,3611.45,708.25,1251.15,1430.8,,4212,922.45,6259.95,5604.1,1687.4,727.3,802.05,2017.8,490.6,7862.9,1210,3697.78,693.8,1185.55,841.3,4958.7,911.35,4328.4,5372.15,544.1,1565.2,946.45,350.45,727.15,2649.55,1900.67,3690,569.35,615.2,299.35,1563.65,13789.3,1342.72,550.25,89.6,157.05,419.75,100.33,1489.45,2700.4,321.9,225.05,229.75,622.3
10/22/2021 15:30:00,1719.8,3498.85,682.4,1194,1517.45,,3871.9,1063.25,6032.3,5397.5,1680.75,759.3,816.7,2171.4,502.95,7710.2,1196.4,3731.63,690.75,1167.2,812.55,4637.45,896.35,4028.4,5073.4,502.4,1484.7,919.3,332.75,695.05,2454.1,1900.02,3675.75,578.8,590.75,276.83,1542.6,14517.95,1312.83,542.8,87.13,149.05,427.7,99.23,1705.2,2627.4,347,220.25,229.55,636.85
10/29/2021 15:30:00,1667.75,3397.75,646.75,1143.75,1477.85,,3923.7,1220.7,5872.3,4870.45,1582.85,802.05,742,2031.15,502.15,7400.2,1140.2,3564.23,680.45,1145.55,795,4659.2,905.05,4262.05,5150.15,502.8,1430.2,922.9,331.35,689.35,2393.15,1888.93,3652.6,580.5,585.85,283.12,1521.9,14227.85,1342.23,531.25,85.3,152.05,405.3,101,1688.75,2536.25,323.7,221.9,231.75,669
11/4/2021 19:15:00,1708.7,3508.65,653.7,1183.1,1505.85,,4049.35,1230.2,6220.1,5081.4,1593.95,782.1,752.95,2057,530.45,7525.1,1189.1,3518.8,696.4,1181.75,795.45,4766.15,910.7,4438.55,5208.05,491.75,1409.68,934.25,345.75,690.05,2422.85,1914.25,3687.95,608.35,612.55,312.32,1522.9,14411.5,1330.36,563.75,89.77,154.65,376.85,98.67,1669.55,2498.85,302.2,213,236.9,638.35
11/12/2021 15:30:00,1780.2,3526.05,660.05,1172.35,1585,,4146.95,1275.15,6552.75,5418,1553,776.6,736.05,2074.7,511.35,7579.1,1037.05,3654.76,720.6,1174.9,806.5,4843.25,915.95,4669.5,4843.8,492.6,1395.68,948.25,343.45,687.9,2404.95,1940.55,3571.6,630.15,602.45,323.95,1476.9,14867.3,1257.81,556.55,88.63,154.3,385.9,93.97,1708.1,2593.1,298.5,198.55,225.35,656.3
11/18/2021 15:30:00,1779.4,3475.7,651.45,1120.2,1567.75,,4161.45,1461.8,6390.75,5572.1,1539.4,762.9,706.35,2024.45,503.8,7484.95,1008.45,3584.25,704.5,1182.05,790.65,4671.45,892.3,5588.6,4785.6,462.65,1395.65,898.7,357.4,639.55,2399.4,1922.23,3555.3,602.3,608.75,316.55,1459.2,15106.4,1266.15,516.1,86.23,147.1,396.95,89.07,1740.4,2473.3,307.35,215.95,220.95,662.4
11/26/2021 15:30:00,1691.65,3446.85,621.45,1110.05,1527.4,,3909.1,1503.15,5838.2,5267.65,1489.9,722.2,661.75,1964.3,470.5,6807.05,901.8,3336.51,670.65,1130.35,767.3,4750.9,966.7,5687.6,4937.8,473.2,1518.05,915.35,371.75,678.55,2335.1,1932.14,3553.75,577,602,294.62,1450.05,15118.05,1292.51,530.8,80.63,145.9,384.7,88.17,1645.3,2412.6,287.35,205.05,222.55,665.3
12/3/2021 15:30:00,1735.55,3640.45,640.75,1171.4,1593.3,,4336.25,1521.5,5897.25,5350.15,1513.55,716.3,673,1914.2,473.15,7069.25,951.15,3497.74,690.95,1165.95,751.8,4596.5,912.05,5432.4,4757.05,460.45,1490.9,873,378.75,674.15,2343.65,1927.03,3632.45,574.35,581.35,292.72,1438.35,15123.3,1312.39,551.2,81.47,147.55,372.15,90.3,1698.2,2408.25,291.65,190,228.6,626.35
12/10/2021 15:30:00,1759.25,3636.8,638.25,1162.2,1602.65,,4337.6,1794.05,5993.75,5315.35,1522.55,758,688.05,1896.75,494.7,7452.5,944.75,3542.22,684.75,1175.6,761.35,4593.3,893.9,5245.3,4506.45,467.5,1543.33,883.9,381.55,704.35,2332.8,1907.97,3536.15,596.4,577.8,297.08,1428.9,15115.55,1268.27,533.2,80.03,139.4,385.45,86.33,1709.45,2458.95,292.35,176.85,215.7,629.4
12/17/2021 15:30:00,1820.85,3584.35,670.8,1171.4,1642.85,,4640.15,1785.35,5732.65,5392.95,1473.05,728.3,688.9,1793.8,467.8,6901.1,883,3240.84,656.6,1142.55,768.95,4517.95,860.2,4786.7,4511.45,459.5,1540.65,874.85,392,679.6,2230.25,1922.42,3541.3,600.6,564.75,288.73,1457.65,14521.85,1274.74,542.85,75.23,138.5,396.2,87.23,1699.1,2340.45,320,198.9,216.05,634.85
12/24/2021 15:30:00,1863.5,3670.9,698.45,1265.2,1723.8,,4618.05,1891.5,5501,5645.6,1438.9,727.1,667.5,1748.4,456.95,6852,861.15,3184.11,637.35,1148.2,785.4,4638.65,908.3,4842.5,4447.25,453.3,1523.1,897.75,413.8,708.45,2296.95,1970.57,3606,630.15,563.7,279.8,1481.3,14686.8,1241.02,523.85,73.5,142.4,398.45,86.13,1870.25,2372.8,325,214.05,216.4,684.55
12/31/2021 15:30:00,1887.75,3738.35,715.35,1319.1,1790.55,,4904.35,1883.25,5868,5890.35,1479.4,740.15,678.55,1796.1,460.45,6977.3,888.15,3281.24,649.55,1196,845.7,4907,944.1,5013.4,4678.2,483.15,1639.23,950.75,442.9,734.35,2360.15,1990.29,3737.35,628.3,580.05,296.1,1469.9,15459.35,1212.06,519,74.33,157.05,381.7,93.03,1828.35,2368.15,310.5,218.8,222.3,704.8
1/7/2022 15:30:00,1814.3,3853.5,711.5,1290.55,1703.85,,4545.1,1817.3,5799.55,5756.2,1550.55,793.25,730.6,1904.25,491.25,7659.35,922.25,3551.38,660.3,1217.4,828.95,4708.4,914.75,5021.85,4516.7,450.5,1570.25,916.05,402.15,710,2416.15,1940.02,3712.05,642.4,587.5,283.77,1463.6,15606.2,1201.46,515.85,79,161.05,382.5,96.2,1693.7,2436,313.45,221.15,226.15,700.95
1/14/2022 15:30:00,1929.35,3968.15,639.8,1337.2,1737.75,,4445.55,2061.7,6312,5688.55,1545.15,820,721.7,1938.2,508.35,7832.2,920.05,3641.94,671.45,1263.6,859.75,4689.2,921.5,4974.05,4616.6,442.1,1597.1,951.8,396.55,695.15,2363.7,1897.43,3618.3,631.1,575.8,309.55,1444.9,16015.7,1124.94,500,82.2,163.65,375.65,95.6,1757.3,2539,281.1,230.55,212.85,677.5
1/21/2022 15:30:00,1785.7,3833.5,605.05,1167.95,1593.55,,4301.6,1875.1,7200.7,5200.35,1521.6,804.5,712.5,1893.75,502.7,7373.75,854.1,3267.04,641.45,1240.65,808.75,4496.15,867.45,4691.65,4179.4,410.4,1582.58,903.4,374.35,655.45,2325.4,1838.44,3509.65,618.05,551.55,305.28,1401.5,15867.65,1039.49,472.5,81.13,168.8,369.55,94.53,1764.3,2477.85,301.65,225,214.55,681.25
1/28/2022 15:30:00,1686.2,3690.05,552.15,1080.45,1410.65,,4287,1696.2,7183.15,4713.25,1463.25,781.15,764.7,1898.3,523.45,6867.25,903.55,3039.75,620.45,1205.55,827.35,4218.6,932.25,4478.6,3940.7,396,1328.83,899.75,369.55,623.9,2283.55,1833.17,3562,620.45,533.95,295.5,1455.1,14515.85,1065.11,490.15,82.73,169.6,373.15,97.7,1736.3,2335.85,298.75,229.2,212.75,637.45
2/4/2022 15:30:00,1741.1,3814.9,571.75,1163.8,1448.2,,4296.25,1738.35,7424.8,4695.1,1524,805.05,798.55,1884.2,530.3,7158.4,956.05,3241.15,624.35,1172.1,893.95,4351.95,946.1,4687.9,4304.5,409.25,1341.45,872.2,358.75,662.6,2306.6,1781.52,3480.55,599.9,569,316.73,1455.5,15119,1125.14,502.65,82.77,168.15,336.35,93.77,1618.7,2331.3,267.8,229.95,223.55,664.05
2/11/2022 15:30:00,1721.35,3694.95,561.45,1163.7,1424.9,,4196.25,1558.85,7397.6,4541.6,1518.85,790.8,803.8,1828.25,529.6,7011.6,982.4,3222.62,595.35,1133.3,880.1,4325.4,958.5,4514.9,4291.25,392.35,1295.3,798.1,368.45,700.05,2258,1800.93,3481.65,571.05,560.85,312.17,1410.45,15384.4,1092.25,497.95,81.37,167.9,348.35,93.9,1615,2376.4,284.65,221.95,213.1,600.8
2/18/2022 15:30:00,1706.95,3793.9,562.45,1165,1437.95,,3858.4,1654.65,6985.5,4320.45,1512.35,748.9,787.4,1826.55,515.3,7030.1,955.35,3219.31,590.95,1150.5,862.9,4321.15,909.1,4471.55,4353.4,376.55,1331.98,767.75,370.65,657,2312.55,1771.51,3422.75,525.5,547.8,317.93,1409.75,15770.95,1084.4,502.1,80.77,159.5,362,89.87,1734.1,2424.4,294.3,244.65,204.55,528
2/25/2022 15:30:00,1694.6,3520.75,555.25,1129.7,1389.7,,3873.65,1511.35,6499.75,4501.9,1456.1,730.05,758.05,1856.7,482.95,6969.4,927.05,3154.43,538.9,1055.6,831.55,4176.6,923.65,4633.45,4138.35,356.05,1352.85,741.95,366.85,625.05,2170.7,1739.19,3371.35,532.9,544.85,310.73,1439.3,15491.75,1066.93,491.45,74.9,165.25,364.2,103.63,1819.65,2283.95,281.45,235.8,214.55,510.7
